Date,Time,Total radiation irradiance,Wind Speed,Wind Direction,Temperature,Humidity,Power
2020/10/13,16:00:00,547.7,3.24,214,20.8,55.3,19.18
2020/10/13,16:15:00,507.7,3.32,215,20.7,55.1,17.78
2020/10/13,16:30:00,467.8,3.39,216,20.7,55,16.38
2020/10/13,16:45:00,427.9,3.47,217,20.6,54.8,14.98
2020/10/13,17:00:00,387.9,3.54,218,20.6,54.7,13.58
2020/10/13,17:15:00,323.6,3.53,218,20.3,55.7,11.33
2020/10/13,17:30:00,259.4,3.51,218,20,56.8,9.08
2020/10/13,17:45:00,195.1,3.5,218,19.8,57.8,6.83
2020/10/13,18:00:00,130.8,3.48,217,19.5,58.8,4.58
2020/10/13,18:15:00,98.1,3.21,217,18.7,62.4,3.44
2020/10/13,18:30:00,65.4,2.94,217,18,66,2.29
2020/10/13,18:45:00,32.7,2.67,217,17.2,69.6,1.14
2020/10/13,19:00:00,0,2.39,216,16.5,73.1,0
2020/10/13,19:15:00,0,2.36,217,16.2,74.2,0
2020/10/13,19:30:00,0,2.33,217,15.9,75.2,0
2020/10/13,19:45:00,0,2.3,218,15.6,76.3,0
2020/10/13,20:00:00,0,2.27,218,15.3,77.3,0
2020/10/13,20:15:00,0,2.22,218,15.1,77.9,0
2020/10/13,20:30:00,0,2.17,219,14.9,78.5,0
2020/10/13,20:45:00,0,2.12,219,14.6,79,0
2020/10/13,21:00:00,0,2.07,219,14.4,79.6,0
2020/10/13,21:15:00,0,2.01,218,14.3,80,0
2020/10/13,21:30:00,0,1.95,217,14.1,80.4,0
2020/10/13,21:45:00,0,1.9,216,13.9,80.9,0
2020/10/13,22:00:00,0,1.84,215,13.8,81.3,0
2020/10/13,22:15:00,0,1.82,213,13.6,81.9,0
2020/10/13,22:30:00,0,1.81,211,13.5,82.6,0
2020/10/13,22:45:00,0,1.79,210,13.3,83.2,0
2020/10/13,23:00:00,0,1.78,208,13.2,83.8,0
2020/10/13,23:15:00,0,1.79,206,13,84.5,0
2020/10/13,23:30:00,0,1.79,203,12.9,85.2,0
2020/10/13,23:45:00,0,1.8,201,12.8,85.9,0
2020/10/14,0:00:00,0,2.46,194,14,90.9,0
2020/10/14,0:15:00,0,2.52,193,13.9,91.5,0
2020/10/14,0:30:00,0,2.58,191,13.9,92.1,0
2020/10/14,0:45:00,0,2.65,189,13.9,92.7,0
2020/10/14,1:00:00,0,2.71,187,13.9,93.4,0
2020/10/14,1:15:00,0,2.76,187,13.8,93.7,0
2020/10/14,1:30:00,0,2.81,186,13.8,94,0
2020/10/14,1:45:00,0,2.86,185,13.7,94.4,0
2020/10/14,2:00:00,0,2.9,184,13.7,94.7,0
2020/10/14,2:15:00,0,2.93,183,13.5,95,0
2020/10/14,2:30:00,0,2.95,182,13.4,95.2,0
2020/10/14,2:45:00,0,2.98,181,13.3,95.4,0
2020/10/14,3:00:00,0,3,181,13.2,95.7,0
2020/10/14,3:15:00,0,2.95,181,13.1,95.8,0
2020/10/14,3:30:00,0,2.9,181,13,95.9,0
2020/10/14,3:45:00,0,2.84,181,12.9,96,0
2020/10/14,4:00:00,0,2.79,182,12.8,96,0
2020/10/14,4:15:00,0,2.73,182,12.7,96.1,0
2020/10/14,4:30:00,0,2.67,182,12.5,96.1,0
2020/10/14,4:45:00,0,2.61,182,12.3,96.1,0
2020/10/14,5:00:00,0,2.54,182,12.1,96.2,0
2020/10/14,5:15:00,0,2.46,182,12,96.2,0
2020/10/14,5:30:00,0,2.39,182,11.8,96.2,0
2020/10/14,5:45:00,0,2.31,181,11.7,96.2,0
2020/10/14,6:00:00,0,2.23,181,11.5,96.2,0
2020/10/14,6:15:00,0,2.15,180,11.4,96.2,0
2020/10/14,6:30:00,0,2.07,180,11.3,96.2,0
2020/10/14,6:45:00,0,1.99,179,11.2,96.2,0
2020/10/14,7:00:00,0,1.92,178,11.1,96.2,0
2020/10/14,7:15:00,37,1.87,177,11.4,96.2,1.3
2020/10/14,7:30:00,74,1.82,175,11.7,96.1,2.6
2020/10/14,7:45:00,111,1.77,173,12,96,3.9
2020/10/14,8:00:00,148,1.73,171,12.4,95.9,5.2
2020/10/14,8:15:00,209.1,1.8,169,12.8,93.7,7.35
2020/10/14,8:30:00,270.2,1.88,166,13.3,91.4,9.5
2020/10/14,8:45:00,331.3,1.95,163,13.8,89.2,11.64
2020/10/14,9:00:00,392.4,2.03,160,14.3,86.9,13.79
2020/10/14,9:15:00,446.2,1.94,156,14.8,85.5,15.68
2020/10/14,9:30:00,499.9,1.84,152,15.3,84,17.57
2020/10/14,9:45:00,553.7,1.75,148,15.7,82.6,19.46
2020/10/14,10:00:00,607.4,1.66,144,16.2,81.1,21.35
2020/10/14,10:15:00,612.6,1.62,144,16.8,78,21.53
2020/10/14,10:30:00,617.9,1.57,143,17.4,74.9,21.72
2020/10/14,10:45:00,623.1,1.53,143,18,71.8,21.9
2020/10/14,11:00:00,628.3,1.49,143,18.7,68.6,22.08
2020/10/14,11:15:00,630.6,1.47,144,18.9,66.9,22.16
2020/10/14,11:30:00,632.9,1.45,146,19.1,65.2,22.24
2020/10/14,11:45:00,635.1,1.43,148,19.3,63.5,22.32
2020/10/14,12:00:00,538,1.91,140,18,72.6,18.91
2020/10/14,12:15:00,543.8,1.88,141,18.2,72.1,19.11
2020/10/14,12:30:00,549.6,1.85,141,18.3,71.5,19.32
2020/10/14,12:45:00,555.4,1.83,141,18.4,71,19.52
2020/10/14,13:00:00,561.2,1.8,142,18.5,70.4,19.72
2020/10/14,13:15:00,556.8,1.74,142,18.6,69.9,19.57
2020/10/14,13:30:00,552.3,1.69,142,18.7,69.5,19.41
2020/10/14,13:45:00,547.8,1.64,143,18.8,69,19.25
2020/10/14,14:00:00,543.3,1.58,143,18.9,68.5,19.1
2020/10/14,14:15:00,522.5,1.53,144,18.9,68.7,18.36
2020/10/14,14:30:00,501.7,1.48,145,18.9,68.8,17.63
2020/10/14,14:45:00,480.9,1.43,146,18.9,69,16.9
2020/10/14,15:00:00,460,1.38,148,18.9,69.1,16.17
2020/10/14,15:15:00,439.3,1.33,149,18.9,69.2,15.44
2020/10/14,15:30:00,418.6,1.29,151,18.8,69.4,14.71
2020/10/14,15:45:00,397.9,1.25,152,18.8,69.5,13.98
2020/10/14,16:00:00,377.2,1.2,154,18.7,69.6,13.26
2020/10/14,16:15:00,347.2,1.17,153,18.6,69.7,12.2
2020/10/14,16:30:00,317.3,1.13,153,18.6,69.7,11.15
2020/10/14,16:45:00,287.4,1.09,153,18.6,69.8,10.1
2020/10/14,17:00:00,257.5,1.05,152,18.5,69.8,9.05
2020/10/14,17:15:00,218.3,1.02,150,18.4,70.5,7.67
2020/10/14,17:30:00,179.1,0.99,147,18.4,71.2,6.3
2020/10/14,17:45:00,139.9,0.96,145,18.3,71.9,4.92
2020/10/14,18:00:00,100.7,0.92,142,18.2,72.6,3.54
2020/10/14,18:15:00,75.5,0.92,138,17.7,75.9,2.65
2020/10/14,18:30:00,50.3,0.92,135,17.2,79.2,1.77
2020/10/14,18:45:00,25.2,0.91,132,16.7,82.5,0.89
2020/10/14,19:00:00,0,0.91,128,16.1,85.8,0
2020/10/14,19:15:00,0,1.09,130,15.9,86,0
2020/10/14,19:30:00,0,1.28,131,15.6,86.3,0
2020/10/14,19:45:00,0,1.47,133,15.4,86.6,0
2020/10/14,20:00:00,0,1.65,135,15.1,86.8,0
2020/10/14,20:15:00,0,1.9,136,15.1,87,0
2020/10/14,20:30:00,0,2.14,138,15,87.2,0
2020/10/14,20:45:00,0,2.38,139,14.9,87.4,0
2020/10/14,21:00:00,0,2.62,141,14.9,87.6,0
2020/10/14,21:15:00,0,2.75,141,14.6,87.9,0
2020/10/14,21:30:00,0,2.88,142,14.3,88.2,0
2020/10/14,21:45:00,0,3,143,14.1,88.5,0
2020/10/14,22:00:00,0,3.13,143,13.8,88.8,0
2020/10/14,22:15:00,0,3.15,144,13.6,89.2,0
2020/10/14,22:30:00,0,3.17,144,13.4,89.7,0
2020/10/14,22:45:00,0,3.19,145,13.2,90.1,0
2020/10/14,23:00:00,0,3.2,145,13,90.6,0
2020/10/14,23:15:00,0,3.12,145,12.7,91.3,0
2020/10/14,23:30:00,0,3.03,146,12.4,92,0
2020/10/14,23:45:00,0,2.94,146,12.1,92.7,0
2020/10/15,0:00:00,0,2.58,139,12.9,92.7,0
2020/10/15,0:15:00,0,2.59,139,12.8,92.9,0
2020/10/15,0:30:00,0,2.59,140,12.6,93.2,0
2020/10/15,0:45:00,0,2.6,140,12.4,93.4,0
2020/10/15,1:00:00,0,2.6,140,12.3,93.7,0
2020/10/15,1:15:00,0,2.57,140,12.1,94,0
2020/10/15,1:30:00,0,2.53,141,11.9,94.4,0
2020/10/15,1:45:00,0,2.5,141,11.8,94.7,0
2020/10/15,2:00:00,0,2.46,141,11.6,95.1,0
2020/10/15,2:15:00,0,2.38,141,11.5,95.4,0
2020/10/15,2:30:00,0,2.3,141,11.3,95.7,0
2020/10/15,2:45:00,0,2.21,141,11.1,96,0
2020/10/15,3:00:00,0,2.13,141,11,96.2,0
2020/10/15,3:15:00,0,1.99,140,10.8,96.5,0
2020/10/15,3:30:00,0,1.85,139,10.7,96.7,0
2020/10/15,3:45:00,0,1.72,137,10.5,96.9,0
2020/10/15,4:00:00,0,1.58,136,10.4,97.1,0
2020/10/15,4:15:00,0,1.49,133,10.2,97.3,0
2020/10/15,4:30:00,0,1.4,130,10.1,97.5,0
2020/10/15,4:45:00,0,1.32,127,10,97.6,0
2020/10/15,5:00:00,0,1.23,123,9.8,97.8,0
2020/10/15,5:15:00,0,1.15,117,9.9,97.8,0
2020/10/15,5:30:00,0,1.08,110,10,97.9,0
2020/10/15,5:45:00,0,1,104,10.2,97.9,0
2020/10/15,6:00:00,0,0.93,97,10.3,97.9,0
2020/10/15,6:15:00,0,0.92,92,10.4,97.8,0
2020/10/15,6:30:00,0,0.91,86,10.6,97.8,0
2020/10/15,6:45:00,0,0.9,80,10.8,97.7,0
2020/10/15,7:00:00,0,0.89,75,10.9,97.6,0
2020/10/15,7:15:00,15.7,1.01,70,11.3,97,0.55
2020/10/15,7:30:00,31.4,1.13,65,11.7,96.3,1.11
2020/10/15,7:45:00,47.2,1.26,60,12.1,95.7,1.66
2020/10/15,8:00:00,62.9,1.38,56,12.4,95.1,2.22
2020/10/15,8:15:00,80.8,1.48,52,12.6,94,2.85
2020/10/15,8:30:00,98.7,1.57,49,12.8,92.8,3.48
2020/10/15,8:45:00,116.5,1.67,46,13,91.7,4.11
2020/10/15,9:00:00,134.4,1.77,43,13.1,90.5,4.74
2020/10/15,9:15:00,142.2,1.73,42,13.3,90.3,5.02
2020/10/15,9:30:00,150.1,1.68,40,13.4,90,5.3
2020/10/15,9:45:00,157.9,1.64,39,13.6,89.7,5.57
2020/10/15,10:00:00,165.7,1.6,38,13.7,89.5,5.85
2020/10/15,10:15:00,168,1.58,40,13.8,89.3,5.93
2020/10/15,10:30:00,170.4,1.56,41,14,89.1,6.01
2020/10/15,10:45:00,172.7,1.54,43,14.1,88.8,6.09
2020/10/15,11:00:00,175,1.52,44,14.2,88.6,6.17
2020/10/15,11:15:00,178.4,1.52,51,14.3,88.2,6.29
2020/10/15,11:30:00,181.8,1.51,58,14.4,87.9,6.41
2020/10/15,11:45:00,185.2,1.51,65,14.5,87.5,6.53
2020/10/15,12:00:00,859,1.56,107,18.8,64.2,30.31
2020/10/15,12:15:00,874.2,1.68,111,19.2,62.7,30.84
2020/10/15,12:30:00,889.4,1.81,114,19.6,61.3,31.38
2020/10/15,12:45:00,904.6,1.93,118,19.9,59.8,31.92
2020/10/15,13:00:00,919.8,2.06,121,20.3,58.3,32.45
2020/10/15,13:15:00,910.9,2.36,122,20.5,57,32.14
2020/10/15,13:30:00,902,2.65,123,20.8,55.7,31.82
2020/10/15,13:45:00,893.1,2.95,124,21,54.4,31.51
2020/10/15,14:00:00,884.2,3.24,125,21.3,53,31.2
2020/10/15,14:15:00,833.4,3.49,127,21.3,53.2,29.4
2020/10/15,14:30:00,782.6,3.74,128,21.3,53.4,27.61
2020/10/15,14:45:00,731.7,4,130,21.3,53.7,25.82
2020/10/15,15:00:00,680.9,4.25,131,21.3,53.9,24.02
2020/10/15,15:15:00,628.8,4.41,133,21,55.1,22.18
2020/10/15,15:30:00,576.6,4.57,134,20.7,56.4,20.34
2020/10/15,15:45:00,524.4,4.73,136,20.4,57.7,18.5
2020/10/15,16:00:00,472.2,4.89,137,20.1,59,16.66
2020/10/15,16:15:00,442.4,4.93,138,19.7,60.5,15.61
2020/10/15,16:30:00,412.5,4.96,139,19.4,62,14.55
2020/10/15,16:45:00,382.7,5,140,19,63.6,13.5
2020/10/15,17:00:00,352.8,5.03,141,18.6,65.1,12.45
2020/10/15,17:15:00,295.7,5.05,141,18.2,66.8,10.43
2020/10/15,17:30:00,238.5,5.07,141,17.8,68.6,8.42
2020/10/15,17:45:00,181.4,5.08,142,17.4,70.3,6.4
2020/10/15,18:00:00,124.3,5.1,142,17,72,4.38
2020/10/15,18:15:00,93.2,4.99,142,16.5,73.7,3.29
2020/10/15,18:30:00,62.1,4.88,143,16.1,75.3,2.19
2020/10/15,18:45:00,31.1,4.77,143,15.7,76.9,1.1
2020/10/15,19:00:00,0,4.67,144,15.3,78.6,0
2020/10/15,19:15:00,0,4.5,144,15.1,79.5,0
2020/10/15,19:30:00,0,4.34,144,14.9,80.5,0
2020/10/15,19:45:00,0,4.17,144,14.7,81.5,0
2020/10/15,20:00:00,0,4.01,144,14.5,82.5,0
2020/10/15,20:15:00,0,3.85,144,14.4,83.3,0
2020/10/15,20:30:00,0,3.68,143,14.3,84.2,0
2020/10/15,20:45:00,0,3.52,143,14.2,85,0
2020/10/15,21:00:00,0,3.35,143,14,85.8,0
2020/10/15,21:15:00,0,3.22,142,14,86.5,0
2020/10/15,21:30:00,0,3.08,141,13.9,87.1,0
2020/10/15,21:45:00,0,2.94,140,13.8,87.7,0
2020/10/15,22:00:00,0,2.81,139,13.7,88.3,0
2020/10/15,22:15:00,0,2.72,138,13.7,88.8,0
2020/10/15,22:30:00,0,2.63,137,13.6,89.3,0
2020/10/15,22:45:00,0,2.55,135,13.6,89.7,0
2020/10/15,23:00:00,0,2.46,134,13.5,90.2,0
2020/10/15,23:15:00,0,2.44,133,13.5,90.4,0
2020/10/15,23:30:00,0,2.42,132,13.5,90.7,0
2020/10/15,23:45:00,0,2.4,132,13.5,90.9,0
2020/10/16,0:00:00,0,2.09,137,13.5,87.9,0
2020/10/16,0:15:00,0,1.99,133,13.5,88.2,0
2020/10/16,0:30:00,0,1.88,130,13.4,88.5,0
2020/10/16,0:45:00,0,1.78,126,13.4,88.7,0
2020/10/16,1:00:00,0,1.67,123,13.4,89,0
2020/10/16,1:15:00,0,1.66,119,13.4,89.2,0
2020/10/16,1:30:00,0,1.64,115,13.4,89.4,0
2020/10/16,1:45:00,0,1.63,111,13.3,89.6,0
2020/10/16,2:00:00,0,1.62,108,13.3,89.8,0
2020/10/16,2:15:00,0,1.65,107,13.3,90.2,0
2020/10/16,2:30:00,0,1.69,107,13.3,90.7,0
2020/10/16,2:45:00,0,1.72,106,13.2,91.1,0
2020/10/16,3:00:00,0,1.76,106,13.2,91.5,0
2020/10/16,3:15:00,0,1.8,106,13.2,92,0
2020/10/16,3:30:00,0,1.84,106,13.1,92.5,0
2020/10/16,3:45:00,0,1.89,106,13.1,92.9,0
2020/10/16,4:00:00,0,1.93,106,13.1,93.4,0
2020/10/16,4:15:00,0,1.97,107,13,93.6,0
2020/10/16,4:30:00,0,2.01,108,13,93.8,0
2020/10/16,4:45:00,0,2.05,109,13,94,0
2020/10/16,5:00:00,0,2.1,111,12.9,94.3,0
2020/10/16,5:15:00,0,2.15,111,12.9,94.5,0
2020/10/16,5:30:00,0,2.21,111,12.8,94.8,0
2020/10/16,5:45:00,0,2.27,111,12.8,95,0
2020/10/16,6:00:00,0,2.33,111,12.8,95.2,0
2020/10/16,6:15:00,0,2.34,112,12.7,95.3,0
2020/10/16,6:30:00,0,2.35,112,12.7,95.4,0
2020/10/16,6:45:00,0,2.36,113,12.6,95.5,0
2020/10/16,7:00:00,0,2.37,113,12.6,95.6,0
2020/10/16,7:15:00,5.3,2.41,113,12.6,95.5,0.19
2020/10/16,7:30:00,10.5,2.44,113,12.6,95.4,0.37
2020/10/16,7:45:00,15.8,2.48,112,12.5,95.3,0.56
2020/10/16,8:00:00,21,2.52,112,12.5,95.2,0.74
2020/10/16,8:15:00,27.3,2.5,112,12.5,95.1,0.97
2020/10/16,8:30:00,33.6,2.48,112,12.5,95.1,1.19
2020/10/16,8:45:00,39.9,2.46,111,12.5,95,1.41
2020/10/16,9:00:00,46.2,2.44,111,12.5,94.9,1.64
2020/10/16,9:15:00,51,2.42,111,12.5,94.9,1.81
2020/10/16,9:30:00,55.7,2.4,110,12.6,94.9,1.97
2020/10/16,9:45:00,60.5,2.38,110,12.6,94.8,2.14
2020/10/16,10:00:00,65.2,2.36,109,12.6,94.8,2.31
2020/10/16,10:15:00,68.9,2.35,109,12.6,94.8,2.44
2020/10/16,10:30:00,72.6,2.33,109,12.7,94.8,2.57
2020/10/16,10:45:00,76.3,2.31,109,12.7,94.8,2.7
2020/10/16,11:00:00,80,2.29,109,12.7,94.8,2.83
2020/10/16,11:15:00,82.8,2.29,109,12.7,94.8,2.93
2020/10/16,11:30:00,85.5,2.3,109,12.8,94.8,3.03
2020/10/16,11:45:00,88.3,2.3,109,12.8,94.7,3.13
2020/10/16,12:00:00,68.2,1.95,103,12.8,95,2.42
2020/10/16,12:15:00,71.3,1.98,103,12.9,94.9,2.52
2020/10/16,12:30:00,74.3,2.01,104,12.9,94.9,2.63
2020/10/16,12:45:00,77.4,2.04,104,12.9,94.9,2.74
2020/10/16,13:00:00,80.4,2.07,105,12.9,94.9,2.85
2020/10/16,13:15:00,82.7,2.15,106,13,94.9,2.93
2020/10/16,13:30:00,84.9,2.22,108,13,94.9,3.01
2020/10/16,13:45:00,87.2,2.29,109,13.1,94.9,3.09
2020/10/16,14:00:00,89.4,2.37,111,13.1,94.9,3.17
2020/10/16,14:15:00,90.4,2.5,112,13.1,94.8,3.2
2020/10/16,14:30:00,91.4,2.62,113,13.1,94.7,3.24
2020/10/16,14:45:00,92.4,2.75,115,13.2,94.6,3.27
2020/10/16,15:00:00,93.4,2.88,116,13.2,94.6,3.31
2020/10/16,15:15:00,91.1,3.02,118,13.1,94.5,3.23
2020/10/16,15:30:00,88.7,3.15,120,13.1,94.5,3.14
2020/10/16,15:45:00,86.4,3.29,122,13.1,94.5,3.06
2020/10/16,16:00:00,84,3.43,124,13,94.4,2.98
2020/10/16,16:15:00,77.8,3.51,125,13,94.5,2.76
2020/10/16,16:30:00,71.6,3.59,125,12.9,94.5,2.54
2020/10/16,16:45:00,65.4,3.67,126,12.9,94.5,2.32
2020/10/16,17:00:00,59.2,3.75,126,12.8,94.6,2.1
2020/10/16,17:15:00,50.5,3.81,127,12.7,94.7,1.79
2020/10/16,17:30:00,41.8,3.88,127,12.6,94.8,1.48
2020/10/16,17:45:00,33.1,3.95,128,12.5,95,1.17
2020/10/16,18:00:00,24.4,4.01,128,12.4,95.1,0.86
2020/10/16,18:15:00,18.3,4.02,128,12.3,95.2,0.65
2020/10/16,18:30:00,12.2,4.03,129,12.2,95.3,0.43
2020/10/16,18:45:00,6.1,4.04,129,12.1,95.3,0.22
2020/10/16,19:00:00,0,4.05,130,11.9,95.4,0
2020/10/16,19:15:00,0,4.03,130,11.8,95.5,0
2020/10/16,19:30:00,0,4.02,129,11.7,95.5,0
2020/10/16,19:45:00,0,4,129,11.6,95.5,0
2020/10/16,20:00:00,0,3.99,129,11.5,95.5,0
2020/10/16,20:15:00,0,3.99,129,11.4,95.5,0
2020/10/16,20:30:00,0,3.99,129,11.3,95.5,0
2020/10/16,20:45:00,0,3.99,129,11.2,95.4,0
2020/10/16,21:00:00,0,3.99,129,11.1,95.4,0
2020/10/16,21:15:00,0,3.91,129,11,95.4,0
2020/10/16,21:30:00,0,3.83,128,10.9,95.3,0
2020/10/16,21:45:00,0,3.76,128,10.8,95.3,0
2020/10/16,22:00:00,0,3.68,127,10.8,95.3,0
2020/10/16,22:15:00,0,3.62,127,10.7,95.2,0
2020/10/16,22:30:00,0,3.56,126,10.6,95.2,0
2020/10/16,22:45:00,0,3.5,126,10.5,95.2,0
2020/10/16,23:00:00,0,3.45,125,10.5,95.1,0
2020/10/16,23:15:00,0,3.37,125,10.4,95.1,0
2020/10/16,23:30:00,0,3.29,125,10.4,95.1,0
2020/10/16,23:45:00,0,3.22,125,10.3,95.1,0
2020/10/17,0:00:00,0,4.09,129,11,95.3,0
2020/10/17,0:15:00,0,3.99,129,10.9,95.3,0
2020/10/17,0:30:00,0,3.9,129,10.9,95.4,0
2020/10/17,0:45:00,0,3.8,128,10.8,95.4,0
2020/10/17,1:00:00,0,3.7,128,10.7,95.4,0
2020/10/17,1:15:00,0,3.62,128,10.6,95.4,0
2020/10/17,1:30:00,0,3.53,128,10.5,95.4,0
2020/10/17,1:45:00,0,3.45,128,10.5,95.4,0
2020/10/17,2:00:00,0,3.36,128,10.4,95.4,0
2020/10/17,2:15:00,0,3.3,128,10.3,95.4,0
2020/10/17,2:30:00,0,3.23,128,10.3,95.4,0
2020/10/17,2:45:00,0,3.17,128,10.2,95.4,0
2020/10/17,3:00:00,0,3.11,129,10.1,95.3,0
2020/10/17,3:15:00,0,3.05,129,10.1,95.3,0
2020/10/17,3:30:00,0,2.99,129,10,95.3,0
2020/10/17,3:45:00,0,2.94,129,10,95.3,0
2020/10/17,4:00:00,0,2.88,130,9.9,95.2,0
2020/10/17,4:15:00,0,2.83,130,9.9,95.2,0
2020/10/17,4:30:00,0,2.78,130,9.8,95.2,0
2020/10/17,4:45:00,0,2.73,130,9.7,95.1,0
2020/10/17,5:00:00,0,2.69,130,9.7,95.1,0
2020/10/17,5:15:00,0,2.65,130,9.6,95,0
2020/10/17,5:30:00,0,2.61,129,9.6,95,0
2020/10/17,5:45:00,0,2.57,129,9.6,95,0
2020/10/17,6:00:00,0,2.53,129,9.5,94.9,0
2020/10/17,6:15:00,0,2.49,129,9.5,94.9,0
2020/10/17,6:30:00,0,2.46,129,9.4,94.9,0
2020/10/17,6:45:00,0,2.42,129,9.4,94.8,0
2020/10/17,7:00:00,0,2.38,128,9.4,94.8,0
2020/10/17,7:15:00,8,2.36,128,9.4,94.6,0.28
2020/10/17,7:30:00,16.1,2.34,127,9.4,94.5,0.57
2020/10/17,7:45:00,24.1,2.32,126,9.4,94.3,0.86
2020/10/17,8:00:00,32.2,2.29,126,9.4,94.1,1.14
2020/10/17,8:15:00,42.4,2.23,125,9.4,93.9,1.51
2020/10/17,8:30:00,52.7,2.18,123,9.5,93.8,1.87
2020/10/17,8:45:00,62.9,2.12,122,9.5,93.6,2.24
2020/10/17,9:00:00,73.2,2.06,121,9.6,93.4,2.6
2020/10/17,9:15:00,78.1,2,121,9.6,93.3,2.78
2020/10/17,9:30:00,83.1,1.95,121,9.7,93.1,2.95
2020/10/17,9:45:00,88,1.89,120,9.8,93,3.13
2020/10/17,10:00:00,93,1.84,120,9.8,92.8,3.31
2020/10/17,10:15:00,95.8,1.81,120,9.9,92.7,3.41
2020/10/17,10:30:00,98.6,1.78,120,9.9,92.7,3.51
2020/10/17,10:45:00,101.4,1.75,120,10,92.6,3.6
2020/10/17,11:00:00,104.2,1.72,120,10,92.5,3.7
2020/10/17,11:15:00,108.6,1.7,121,10.1,92.4,3.86
2020/10/17,11:30:00,113,1.67,122,10.1,92.3,4.02
2020/10/17,11:45:00,117.4,1.65,123,10.2,92.3,4.17
2020/10/17,12:00:00,252.7,1.7,114,11.2,89.2,8.98
2020/10/17,12:15:00,264.3,1.67,115,11.3,88.7,9.4
2020/10/17,12:30:00,275.9,1.65,115,11.4,88.2,9.81
2020/10/17,12:45:00,287.5,1.63,115,11.6,87.7,10.22
2020/10/17,13:00:00,299.1,1.6,116,11.7,87.2,10.63
2020/10/17,13:15:00,301.8,1.59,117,11.9,86.8,10.73
2020/10/17,13:30:00,304.5,1.58,118,12,86.4,10.83
2020/10/17,13:45:00,307.2,1.57,120,12.2,85.9,10.92
2020/10/17,14:00:00,309.9,1.56,121,12.3,85.5,11.02
2020/10/17,14:15:00,296,1.54,123,12.5,84.6,10.52
2020/10/17,14:30:00,282,1.51,125,12.6,83.7,10.03
2020/10/17,14:45:00,268.1,1.49,127,12.8,82.8,9.53
2020/10/17,15:00:00,254.2,1.47,129,13,81.9,9.04
2020/10/17,15:15:00,236.7,1.45,131,13,81.6,8.42
2020/10/17,15:30:00,219.3,1.43,133,13.1,81.3,7.8
2020/10/17,15:45:00,201.8,1.42,136,13.2,80.9,7.18
2020/10/17,16:00:00,184.4,1.4,138,13.3,80.6,6.56
2020/10/17,16:15:00,168.6,1.41,140,13.3,80.8,5.99
2020/10/17,16:30:00,152.8,1.42,143,13.3,81,5.43
2020/10/17,16:45:00,137.1,1.44,146,13.3,81.2,4.87
2020/10/17,17:00:00,121.3,1.45,149,13.3,81.4,4.31
2020/10/17,17:15:00,103.9,1.45,149,13.3,81.8,3.69
2020/10/17,17:30:00,86.6,1.45,149,13.2,82.1,3.08
2020/10/17,17:45:00,69.2,1.45,149,13.2,82.5,2.46
2020/10/17,18:00:00,51.8,1.45,149,13.2,82.9,1.84
2020/10/17,18:15:00,38.9,1.48,149,13.1,83.5,1.38
2020/10/17,18:30:00,25.9,1.51,149,13,84.2,0.92
2020/10/17,18:45:00,13,1.54,149,13,84.9,0.46
2020/10/17,19:00:00,0,1.57,149,12.9,85.5,0
2020/10/17,19:15:00,0,1.58,151,12.9,85.9,0
2020/10/17,19:30:00,0,1.59,152,12.8,86.3,0
2020/10/17,19:45:00,0,1.6,153,12.8,86.7,0
2020/10/17,20:00:00,0,1.61,154,12.8,87.1,0
2020/10/17,20:15:00,0,1.64,155,12.8,87.6,0
2020/10/17,20:30:00,0,1.66,155,12.7,88,0
2020/10/17,20:45:00,0,1.68,155,12.7,88.5,0
2020/10/17,21:00:00,0,1.71,156,12.7,89,0
2020/10/17,21:15:00,0,1.7,156,12.6,89.4,0
2020/10/17,21:30:00,0,1.7,156,12.6,89.8,0
2020/10/17,21:45:00,0,1.7,157,12.5,90.1,0
2020/10/17,22:00:00,0,1.69,157,12.5,90.5,0
2020/10/17,22:15:00,0,1.75,158,12.5,90.5,0
2020/10/17,22:30:00,0,1.82,158,12.4,90.6,0
2020/10/17,22:45:00,0,1.88,158,12.4,90.6,0
2020/10/17,23:00:00,0,1.94,159,12.4,90.6,0
2020/10/17,23:15:00,0,1.99,160,12.3,90.7,0
2020/10/17,23:30:00,0,2.04,162,12.2,90.8,0
2020/10/17,23:45:00,0,2.08,163,12.2,90.9,0
2020/10/18,0:00:00,0,3.81,153,13.2,92.4,0
2020/10/18,0:15:00,0,3.82,154,13.1,92.9,0
2020/10/18,0:30:00,0,3.84,154,13,93.4,0
2020/10/18,0:45:00,0,3.85,155,12.9,93.9,0
2020/10/18,1:00:00,0,3.87,155,12.8,94.4,0
2020/10/18,1:15:00,0,3.87,156,12.7,94.6,0
2020/10/18,1:30:00,0,3.87,157,12.6,94.8,0
2020/10/18,1:45:00,0,3.87,158,12.5,95,0
2020/10/18,2:00:00,0,3.87,159,12.5,95.2,0
2020/10/18,2:15:00,0,3.85,160,12.4,95.4,0
2020/10/18,2:30:00,0,3.82,162,12.4,95.5,0
2020/10/18,2:45:00,0,3.8,163,12.4,95.6,0
2020/10/18,3:00:00,0,3.78,164,12.3,95.8,0
2020/10/18,3:15:00,0,3.76,165,12.3,95.9,0
2020/10/18,3:30:00,0,3.74,167,12.3,96,0
